"HOBO 3, CTD 01",,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
7/30/2014 12:30,41850.52083,1205.865408,26.977,-99
7/30/2014 13:00,41850.54167,1206.925913,26.977,-99
7/30/2014 13:30,41850.5625,1218.102002,26.977,-99
7/30/2014 14:00,41850.58333,1226.62683,26.977,-99
7/30/2014 14:30,41850.60417,1233.724055,26.977,-99
7/30/2014 15:00,41850.625,1237.272667,26.977,-99
7/30/2014 15:30,41850.64583,1237.629568,26.977,-99
7/30/2014 16:00,41850.66667,1232.66355,26.977,-99
7/30/2014 16:30,41850.6875,1223.60847,26.977,-99
7/30/2014 17:00,41850.70833,1212.605732,26.977,-99
7/30/2014 17:30,41850.72917,1208.526867,26.977,-99
7/30/2014 18:00,41850.75,1207.813066,26.977,-99
7/30/2014 18:30,41850.77083,1207.109461,26.977,-99
7/30/2014 19:00,41850.79167,1207.639714,26.977,-99
7/30/2014 19:30,41850.8125,1207.996615,26.977,-99
7/30/2014 20:00,41850.83333,1208.343318,26.977,-99
7/30/2014 20:30,41850.85417,1208.700219,26.977,-99
7/30/2014 21:00,41850.875,1209.057119,26.977,-99
7/30/2014 21:30,41850.89583,1209.230471,26.977,-99
7/30/2014 22:00,41850.91667,1209.057119,26.977,-99
7/30/2014 22:30,41850.9375,1209.230471,26.977,-99
7/30/2014 23:00,41850.95833,1209.057119,26.977,-99
7/30/2014 23:30,41850.97917,1208.700219,26.977,-99
7/31/2014 0:00,41851,1208.883768,26.977,-99
7/31/2014 0:30,41851.02083,1208.526867,26.977,-99
7/31/2014 1:00,41851.04167,1208.577853,27.075,-99
7/31/2014 1:30,41851.0625,1208.700219,26.977,-99
7/31/2014 2:00,41851.08333,1209.944273,26.977,-99
7/31/2014 2:30,41851.10417,1218.458903,26.977,-99
7/31/2014 3:00,41851.125,1223.781822,26.977,-99
7/31/2014 3:30,41851.14583,1225.556128,26.977,-99
7/31/2014 4:00,41851.16667,1223.129203,27.075,-99
7/31/2014 4:30,41851.1875,1216.154344,26.977,-99
7/31/2014 5:00,41851.20833,1210.831426,26.977,-99
7/31/2014 5:30,41851.22917,1209.770921,26.977,-99
7/31/2014 6:00,41851.25,1208.883768,26.977,-99
7/31/2014 6:30,41851.27083,1209.230471,26.977,-99
7/31/2014 7:00,41851.29167,1209.057119,26.977,-99
7/31/2014 7:30,41851.3125,1209.230471,26.977,-99
7/31/2014 8:00,41851.33333,1209.230471,26.977,-99
7/31/2014 8:30,41851.35417,1209.057119,26.977,-99
7/31/2014 9:00,41851.375,1209.41402,26.977,-99
7/31/2014 9:30,41851.39583,1209.770921,26.977,-99
7/31/2014 10:00,41851.41667,1210.117624,26.977,-99
7/31/2014 10:30,41851.4375,1209.638358,27.075,-99
7/31/2014 11:00,41851.45833,1209.057119,26.977,-99
7/31/2014 11:30,41851.47917,1208.883768,26.977,-99
7/31/2014 12:00,41851.5,1208.526867,26.977,-99
7/31/2014 12:30,41851.52083,1208.343318,26.977,-99
7/31/2014 13:00,41851.54167,1208.751205,27.075,-99
7/31/2014 13:30,41851.5625,1208.934753,27.075,-99
7/31/2014 14:00,41851.58333,1213.717222,27.075,-99
7/31/2014 14:30,41851.60417,1221.650615,26.977,-99
7/31/2014 15:00,41851.625,1227.860686,26.977,-99
7/31/2014 15:30,41851.64583,1231.235947,26.977,-99
7/31/2014 16:00,41851.66667,1229.869527,27.075,-99
7/31/2014 16:30,41851.6875,1223.781822,26.977,-99
7/31/2014 17:00,41851.70833,1213.492885,26.977,-99
7/31/2014 17:30,41851.72917,1208.700219,26.977,-99
7/31/2014 18:00,41851.75,1208.169966,26.977,-99
7/31/2014 18:30,41851.77083,1207.639714,26.977,-99
7/31/2014 19:00,41851.79167,1208.0476,27.075,-99
7/31/2014 19:30,41851.8125,1208.169966,26.977,-99
7/31/2014 20:00,41851.83333,1208.169966,26.977,-99
7/31/2014 20:30,41851.85417,1208.526867,26.977,-99
7/31/2014 21:00,41851.875,1208.751205,27.075,-99
7/31/2014 21:30,41851.89583,1209.230471,26.977,-99
7/31/2014 22:00,41851.91667,1209.230471,26.977,-99
7/31/2014 22:30,41851.9375,1209.281457,27.075,-99
7/31/2014 23:00,41851.95833,1209.057119,26.977,-99
7/31/2014 23:30,41851.97917,1209.230471,26.977,-99
8/1/2014 0:00,41852,1208.700219,26.977,-99
8/1/2014 0:30,41852.02083,1208.700219,26.977,-99
8/1/2014 1:00,41852.04167,1208.751205,27.075,-99
8/1/2014 1:30,41852.0625,1208.700219,26.977,-99
8/1/2014 2:00,41852.08333,1208.526867,26.977,-99
8/1/2014 2:30,41852.10417,1208.700219,26.977,-99
8/1/2014 3:00,41852.125,1215.318177,27.075,-99
8/1/2014 3:30,41852.14583,1219.702957,26.977,-99
8/1/2014 4:00,41852.16667,1220.59011,26.977,-99
8/1/2014 4:30,41852.1875,1217.265835,27.075,-99
8/1/2014 5:00,41852.20833,1211.361678,26.977,-99
8/1/2014 5:30,41852.22917,1209.995258,27.075,-99
8/1/2014 6:00,41852.25,1209.944273,26.977,-99
8/1/2014 6:30,41852.27083,1209.465006,27.075,-99
8/1/2014 7:00,41852.29167,1209.587372,26.977,-99
8/1/2014 7:30,41852.3125,1209.638358,27.075,-99
8/1/2014 8:00,41852.33333,1209.587372,26.977,-99
8/1/2014 8:30,41852.35417,1209.995258,27.075,-99
8/1/2014 9:00,41852.375,1210.301173,26.977,-99
8/1/2014 9:30,41852.39583,1209.821907,27.075,-99
8/1/2014 10:00,41852.41667,1208.526867,26.977,-99
8/1/2014 10:30,41852.4375,1207.333799,27.075,-99
8/1/2014 11:00,41852.45833,1207.109461,26.977,-99
8/1/2014 11:30,41852.47917,1206.752561,26.977,-99
8/1/2014 12:00,41852.5,1206.579209,26.977,-99
8/1/2014 12:30,41852.52083,1208.751205,27.075,-99
8/1/2014 13:00,41852.54167,1208.404501,27.075,-99
8/1/2014 13:30,41852.5625,1208.220952,27.075,-99
8/1/2014 14:00,41852.58333,1208.0476,27.075,-99
8/1/2014 14:30,41852.60417,1207.109461,26.977,-99
8/1/2014 15:00,41852.625,1212.075479,26.977,-99
8/1/2014 15:30,41852.64583,1217.265835,27.075,-99
8/1/2014 16:00,41852.66667,1221.528249,27.075,-99
8/1/2014 16:30,41852.6875,1219.753942,27.075,-99
8/1/2014 17:00,41852.70833,1213.666237,26.977,-99
8/1/2014 17:30,41852.72917,1208.404501,27.075,-99
8/1/2014 18:00,41852.75,1207.160447,27.075,-99
8/1/2014 18:30,41852.77083,1206.630195,27.075,-99
8/1/2014 19:00,41852.79167,1206.222308,26.977,-99
8/1/2014 19:30,41852.8125,1206.446646,27.075,-99
8/1/2014 20:00,41852.83333,1206.579209,26.977,-99
8/1/2014 20:30,41852.85417,1207.6907,27.075,-99
8/1/2014 21:00,41852.875,1207.517348,27.075,-99
8/1/2014 21:30,41852.89583,1207.6907,27.075,-99
8/1/2014 22:00,41852.91667,1208.220952,27.075,-99
8/1/2014 22:30,41852.9375,1208.0476,27.075,-99
8/1/2014 23:00,41852.95833,1207.864051,27.075,-99
8/1/2014 23:30,41852.97917,1207.6907,27.075,-99
8/2/2014 0:00,41853,1207.160447,27.075,-99
8/2/2014 0:30,41853.02083,1206.803547,27.075,-99
8/2/2014 1:00,41853.04167,1206.446646,27.075,-99
8/2/2014 1:30,41853.0625,1206.630195,27.075,-99
8/2/2014 2:00,41853.08333,1206.630195,27.075,-99
8/2/2014 2:30,41853.10417,1206.446646,27.075,-99
8/2/2014 3:00,41853.125,1206.089745,27.075,-99
8/2/2014 3:30,41853.14583,1206.446646,27.075,-99
8/2/2014 4:00,41853.16667,1208.343318,26.977,-99
8/2/2014 4:30,41853.1875,1209.821907,27.075,-99
8/2/2014 5:00,41853.20833,1207.864051,27.075,-99
8/2/2014 5:30,41853.22917,1206.579209,26.977,-99
8/2/2014 6:00,41853.25,1206.273294,27.075,-99
8/2/2014 6:30,41853.27083,1206.273294,27.075,-99
8/2/2014 7:00,41853.29167,1206.089745,27.075,-99
8/2/2014 7:30,41853.3125,1205.559493,27.075,-99
8/2/2014 8:00,41853.33333,1202.55133,27.075,-99
8/2/2014 8:30,41853.35417,1205.743042,27.075,-99
8/2/2014 9:00,41853.375,1205.743042,27.075,-99
8/2/2014 9:30,41853.39583,1205.743042,27.075,-99
8/2/2014 10:00,41853.41667,1205.559493,27.075,-99
8/2/2014 10:30,41853.4375,1205.02924,27.075,-99
8/2/2014 11:00,41853.45833,1204.325636,27.075,-99
8/2/2014 11:30,41853.47917,1203.438483,27.075,-99
8/2/2014 12:00,41853.5,1202.55133,27.075,-99
8/2/2014 12:30,41853.52083,1201.664177,27.075,-99
8/2/2014 13:00,41853.54167,1200.603672,27.075,-99
8/2/2014 13:30,41853.5625,1199.53297,27.075,-99
8/2/2014 14:00,41853.58333,1199.176069,27.075,-99
8/2/2014 14:30,41853.60417,1198.472465,27.075,-99
8/2/2014 15:00,41853.625,1197.585312,27.075,-99
8/2/2014 15:30,41853.64583,1197.228411,27.075,-99
8/2/2014 16:00,41853.66667,1197.41196,27.075,-99
8/2/2014 16:30,41853.6875,1202.898033,27.075,-99
8/2/2014 17:00,41853.70833,1203.611835,27.075,-99
8/2/2014 17:30,41853.72917,1202.898033,27.075,-99
8/2/2014 18:00,41853.75,1202.55133,27.075,-99
8/2/2014 18:30,41853.77083,1202.194429,27.075,-99
8/2/2014 19:00,41853.79167,1201.837529,27.075,-99
8/2/2014 19:30,41853.8125,1202.021078,27.075,-99
8/2/2014 20:00,41853.83333,1202.021078,27.075,-99
8/2/2014 20:30,41853.85417,1202.194429,27.075,-99
8/2/2014 21:00,41853.875,1202.898033,27.075,-99
8/2/2014 21:30,41853.89583,1203.081582,27.075,-99
8/2/2014 22:00,41853.91667,1203.081582,27.075,-99
8/2/2014 22:30,41853.9375,1202.724682,27.075,-99
8/2/2014 23:00,41853.95833,1202.367781,27.075,-99
8/2/2014 23:30,41853.97917,1201.837529,27.075,-99
8/3/2014 0:00,41854,1201.307276,27.075,-99
8/3/2014 0:30,41854.02083,1200.950376,27.075,-99
8/3/2014 1:00,41854.04167,1200.246771,27.075,-99
8/3/2014 1:30,41854.0625,1199.716519,27.075,-99
8/3/2014 2:00,41854.08333,1199.716519,27.075,-99
8/3/2014 2:30,41854.10417,1199.53297,27.075,-99
8/3/2014 3:00,41854.125,1199.53297,27.075,-99
8/3/2014 3:30,41854.14583,1199.53297,27.075,-99
8/3/2014 4:00,41854.16667,1199.716519,27.075,-99
8/3/2014 4:30,41854.1875,1199.359618,27.075,-99
8/3/2014 5:00,41854.20833,1199.716519,27.075,-99
8/3/2014 5:30,41854.22917,1199.359618,27.075,-99
8/3/2014 6:00,41854.25,1200.420123,27.075,-99
8/3/2014 6:30,41854.27083,1200.603672,27.075,-99
8/3/2014 7:00,41854.29167,1200.950376,27.075,-99
8/3/2014 7:30,41854.3125,1200.603672,27.075,-99
8/3/2014 8:00,41854.33333,1200.603672,27.075,-99
8/3/2014 8:30,41854.35417,1200.777024,27.075,-99
8/3/2014 9:00,41854.375,1200.777024,27.075,-99
8/3/2014 9:30,41854.39583,1200.420123,27.075,-99
8/3/2014 10:00,41854.41667,1200.246771,27.075,-99
8/3/2014 10:30,41854.4375,1199.716519,27.075,-99
8/3/2014 11:00,41854.45833,1198.829366,27.075,-99
8/3/2014 11:30,41854.47917,1200.246771,27.075,-99
8/3/2014 12:00,41854.5,1200.420123,27.075,-99
8/3/2014 12:30,41854.52083,1200.777024,27.075,-99
8/3/2014 13:00,41854.54167,1200.420123,27.075,-99
8/3/2014 13:30,41854.5625,1199.716519,27.075,-99
8/3/2014 14:00,41854.58333,1199.359618,27.075,-99
8/3/2014 14:30,41854.60417,1198.829366,27.075,-99
8/3/2014 15:00,41854.625,1198.645817,27.075,-99
8/3/2014 15:30,41854.64583,1198.115564,27.075,-99
8/3/2014 16:00,41854.66667,1198.115564,27.075,-99
8/3/2014 16:30,41854.6875,1197.942213,27.075,-99
8/3/2014 17:00,41854.70833,1198.299113,27.075,-99
8/3/2014 17:30,41854.72917,1198.829366,27.075,-99
8/3/2014 18:00,41854.75,1198.829366,27.075,-99
8/3/2014 18:30,41854.77083,1198.645817,27.075,-99
8/3/2014 19:00,41854.79167,1198.299113,27.075,-99
8/3/2014 19:30,41854.8125,1198.829366,27.075,-99
8/3/2014 20:00,41854.83333,1198.472465,27.075,-99
8/3/2014 20:30,41854.85417,1198.645817,27.075,-99
8/3/2014 21:00,41854.875,1199.716519,27.075,-99
8/3/2014 21:30,41854.89583,1200.063222,27.075,-99
8/3/2014 22:00,41854.91667,1199.889871,27.075,-99
8/3/2014 22:30,41854.9375,1199.53297,27.075,-99
8/3/2014 23:00,41854.95833,1199.359618,27.075,-99
8/3/2014 23:30,41854.97917,1199.176069,27.075,-99
8/4/2014 0:00,41855,1199.002718,27.075,-99
8/4/2014 0:30,41855.02083,1198.299113,27.075,-99
8/4/2014 1:00,41855.04167,1198.472465,27.075,-99
8/4/2014 1:30,41855.0625,1198.299113,27.075,-99
8/4/2014 2:00,41855.08333,1198.472465,27.075,-99
8/4/2014 2:30,41855.10417,1198.645817,27.075,-99
8/4/2014 3:00,41855.125,1198.645817,27.075,-99
8/4/2014 3:30,41855.14583,1199.176069,27.075,-99
8/4/2014 4:00,41855.16667,1199.359618,27.075,-99
8/4/2014 4:30,41855.1875,1199.359618,27.075,-99
8/4/2014 5:00,41855.20833,1199.53297,27.075,-99
8/4/2014 5:30,41855.22917,1201.133924,27.075,-99
8/4/2014 6:00,41855.25,1202.55133,27.075,-99
8/4/2014 6:30,41855.27083,1202.194429,27.075,-99
8/4/2014 7:00,41855.29167,1202.194429,27.075,-99
8/4/2014 7:30,41855.3125,1202.194429,27.075,-99
8/4/2014 8:00,41855.33333,1202.367781,27.075,-99
8/4/2014 8:30,41855.35417,1202.194429,27.075,-99
8/4/2014 9:00,41855.375,1201.837529,27.075,-99
8/4/2014 9:30,41855.39583,1202.55133,27.075,-99
8/4/2014 10:00,41855.41667,1202.724682,27.075,-99
8/4/2014 10:30,41855.4375,1202.724682,27.075,-99
8/4/2014 11:00,41855.45833,1202.194429,27.075,-99
8/4/2014 11:30,41855.47917,1201.664177,27.075,-99
8/4/2014 12:00,41855.5,1202.724682,27.075,-99
8/4/2014 12:30,41855.52083,1211.239312,27.075,-99
8/4/2014 13:00,41855.54167,1209.465006,27.075,-99
8/4/2014 13:30,41855.5625,1207.333799,27.075,-99
8/4/2014 14:00,41855.58333,1205.212789,27.075,-99
8/4/2014 14:30,41855.60417,1205.02924,27.075,-99
8/4/2014 15:00,41855.625,1200.603672,27.075,-99
8/4/2014 15:30,41855.64583,1203.611835,27.075,-99
8/4/2014 16:00,41855.66667,1204.498988,27.075,-99
8/4/2014 16:30,41855.6875,1203.968736,27.075,-99
8/4/2014 17:00,41855.70833,1203.611835,27.075,-99
8/4/2014 17:30,41855.72917,1204.325636,27.075,-99
8/4/2014 18:00,41855.75,1204.67234,27.075,-99
8/4/2014 18:30,41855.77083,1204.67234,27.075,-99
8/4/2014 19:00,41855.79167,1204.498988,27.075,-99
8/4/2014 19:30,41855.8125,1204.142087,27.075,-99
8/4/2014 20:00,41855.83333,1204.142087,27.075,-99
8/4/2014 20:30,41855.85417,1203.785187,27.075,-99
8/4/2014 21:00,41855.875,1203.968736,27.075,-99
8/4/2014 21:30,41855.89583,1204.142087,27.075,-99
8/4/2014 22:00,41855.91667,1204.325636,27.075,-99
8/4/2014 22:30,41855.9375,1204.325636,27.075,-99
8/4/2014 23:00,41855.95833,1206.976898,27.075,-99
8/4/2014 23:30,41855.97917,1206.630195,27.075,-99
8/5/2014 0:00,41856,1206.446646,27.075,-99
8/5/2014 0:30,41856.02083,1206.089745,27.075,-99
8/5/2014 1:00,41856.04167,1205.743042,27.075,-99
8/5/2014 1:30,41856.0625,1205.02924,27.075,-99
8/5/2014 2:00,41856.08333,1204.67234,27.075,-99
8/5/2014 2:30,41856.10417,1204.498988,27.075,-99
8/5/2014 3:00,41856.125,1204.325636,27.075,-99
8/5/2014 3:30,41856.14583,1204.142087,27.075,-99
8/5/2014 4:00,41856.16667,1204.67234,27.075,-99
8/5/2014 4:30,41856.1875,1205.02924,27.075,-99
8/5/2014 5:00,41856.20833,1205.386141,27.075,-99
8/5/2014 5:30,41856.22917,1205.386141,27.075,-99
8/5/2014 6:00,41856.25,1206.089745,27.075,-99
8/5/2014 6:30,41856.27083,1206.446646,27.075,-99
8/5/2014 7:00,41856.29167,1206.446646,27.075,-99
8/5/2014 7:30,41856.3125,1206.446646,27.075,-99
8/5/2014 8:00,41856.33333,1206.630195,27.075,-99
8/5/2014 8:30,41856.35417,1206.089745,27.075,-99
8/5/2014 9:00,41856.375,1205.743042,27.075,-99
8/5/2014 9:30,41856.39583,1205.212789,27.075,-99
8/5/2014 10:00,41856.41667,1204.67234,27.075,-99
8/5/2014 10:30,41856.4375,1204.498988,27.075,-99
8/5/2014 11:00,41856.45833,1203.785187,27.075,-99
8/5/2014 11:30,41856.47917,1203.438483,27.075,-99
8/5/2014 12:00,41856.5,1202.898033,27.075,-99
8/5/2014 12:30,41856.52083,1201.837529,27.075,-99
8/5/2014 13:00,41856.54167,1200.950376,27.075,-99
8/5/2014 13:30,41856.5625,1199.889871,27.075,-99
8/5/2014 14:00,41856.58333,1197.228411,27.075,-99
8/5/2014 14:30,41856.60417,1198.299113,27.075,-99
8/5/2014 15:00,41856.625,1197.585312,27.075,-99
8/5/2014 15:30,41856.64583,1196.698159,27.075,-99
8/5/2014 16:00,41856.66667,1196.167906,27.075,-99
8/5/2014 16:30,41856.6875,1195.811006,27.075,-99
8/5/2014 17:00,41856.70833,1195.637654,27.075,-99
8/5/2014 17:30,41856.72917,1195.994555,27.075,-99
8/5/2014 18:00,41856.75,1195.994555,27.075,-99
8/5/2014 18:30,41856.77083,1195.994555,27.075,-99
8/5/2014 19:00,41856.79167,1196.167906,27.075,-99
8/5/2014 19:30,41856.8125,1195.994555,27.075,-99
8/5/2014 20:00,41856.83333,1205.559493,27.075,-99
8/5/2014 20:30,41856.85417,1206.089745,27.075,-99
8/5/2014 21:00,41856.875,1204.855889,27.075,-99
8/5/2014 21:30,41856.89583,1204.142087,27.075,-99
8/5/2014 22:00,41856.91667,1204.325636,27.075,-99
8/5/2014 22:30,41856.9375,1203.968736,27.075,-99
8/5/2014 23:00,41856.95833,1203.438483,27.075,-99
8/5/2014 23:30,41856.97917,1203.254934,27.075,-99
8/6/2014 0:00,41857,1203.081582,27.075,-99
8/6/2014 0:30,41857.02083,1202.724682,27.075,-99
8/6/2014 1:00,41857.04167,1205.02924,27.075,-99
8/6/2014 1:30,41857.0625,1202.194429,27.075,-99
8/6/2014 2:00,41857.08333,1201.480628,27.075,-99
8/6/2014 2:30,41857.10417,1201.480628,27.075,-99
8/6/2014 3:00,41857.125,1200.950376,27.075,-99
8/6/2014 3:30,41857.14583,1200.777024,27.075,-99
8/6/2014 4:00,41857.16667,1200.777024,27.075,-99
8/6/2014 4:30,41857.1875,1200.420123,27.075,-99
8/6/2014 5:00,41857.20833,1200.246771,27.075,-99
8/6/2014 5:30,41857.22917,1200.420123,27.075,-99
8/6/2014 6:00,41857.25,1200.063222,27.075,-99
8/6/2014 6:30,41857.27083,1200.420123,27.075,-99
8/6/2014 7:00,41857.29167,1200.420123,27.075,-99
8/6/2014 7:30,41857.3125,1200.603672,27.075,-99
8/6/2014 8:00,41857.33333,1200.777024,27.075,-99
8/6/2014 8:30,41857.35417,1200.420123,27.075,-99
8/6/2014 9:00,41857.375,1200.420123,27.075,-99
8/6/2014 9:30,41857.39583,1199.176069,27.075,-99
8/6/2014 10:00,41857.41667,1198.829366,27.075,-99
8/6/2014 10:30,41857.4375,1198.115564,27.075,-99
8/6/2014 11:00,41857.45833,1197.228411,27.075,-99
8/6/2014 11:30,41857.47917,1196.341258,27.075,-99
8/6/2014 12:00,41857.5,1195.280753,27.075,-99
8/6/2014 12:30,41857.52083,1194.923853,27.075,-99
8/6/2014 13:00,41857.54167,1194.923853,27.075,-99
8/6/2014 13:30,41857.5625,1193.863348,27.075,-99
8/6/2014 14:00,41857.58333,1193.689996,27.075,-99
8/6/2014 14:30,41857.60417,1193.333095,27.075,-99
8/6/2014 15:00,41857.625,1192.802843,27.075,-99
8/6/2014 15:30,41857.64583,1192.272591,27.075,-99
8/6/2014 16:00,41857.66667,1191.742338,27.075,-99
8/6/2014 16:30,41857.6875,1191.201889,27.075,-99
8/6/2014 17:00,41857.70833,1191.385437,27.075,-99
8/6/2014 17:30,41857.72917,1191.028537,27.075,-99
8/6/2014 18:00,41857.75,1191.385437,27.075,-99
8/6/2014 18:30,41857.77083,1190.855185,27.075,-99
8/6/2014 19:00,41857.79167,1191.201889,27.075,-99
8/6/2014 19:30,41857.8125,1191.201889,27.075,-99
8/6/2014 20:00,41857.83333,1191.558789,27.075,-99
8/6/2014 20:30,41857.85417,1192.272591,27.075,-99
8/6/2014 21:00,41857.875,1192.089042,27.075,-99
8/6/2014 21:30,41857.89583,1191.742338,27.075,-99
8/6/2014 22:00,41857.91667,1191.558789,27.075,-99
8/6/2014 22:30,41857.9375,1192.272591,27.075,-99
8/6/2014 23:00,41857.95833,1191.558789,27.075,-99
8/6/2014 23:30,41857.97917,1191.201889,27.075,-99
8/7/2014 0:00,41858,1190.324933,27.075,-99
8/7/2014 0:30,41858.02083,1190.671636,27.075,-99
8/7/2014 1:00,41858.04167,1190.324933,27.075,-99
8/7/2014 1:30,41858.0625,1190.498284,27.075,-99
8/7/2014 2:00,41858.08333,1189.611131,27.075,-99
8/7/2014 2:30,41858.10417,1189.254231,27.075,-99
8/7/2014 3:00,41858.125,1188.907527,27.075,-99
8/7/2014 3:30,41858.14583,1189.080879,27.075,-99
8/7/2014 4:00,41858.16667,1189.080879,27.075,-99
8/7/2014 4:30,41858.1875,1188.907527,27.075,-99
8/7/2014 5:00,41858.20833,1188.723978,27.075,-99
8/7/2014 5:30,41858.22917,1189.611131,27.075,-99
8/7/2014 6:00,41858.25,1189.254231,27.075,-99
8/7/2014 6:30,41858.27083,1189.437779,27.075,-99
8/7/2014 7:00,41858.29167,1189.79468,27.075,-99
8/7/2014 7:30,41858.3125,1190.324933,27.075,-99
8/7/2014 8:00,41858.33333,1190.498284,27.075,-99
8/7/2014 8:30,41858.35417,1191.742338,27.075,-99
8/7/2014 9:00,41858.375,1190.855185,27.075,-99
8/7/2014 9:30,41858.39583,1191.385437,27.075,-99
8/7/2014 10:00,41858.41667,1190.324933,27.075,-99
8/7/2014 10:30,41858.4375,1189.79468,27.075,-99
8/7/2014 11:00,41858.45833,1188.907527,27.075,-99
8/7/2014 11:30,41858.47917,1188.377275,27.075,-99
8/7/2014 12:00,41858.5,1187.490121,27.075,-99
8/7/2014 12:30,41858.52083,1189.080879,27.075,-99
8/7/2014 13:00,41858.54167,1191.385437,27.075,-99
8/7/2014 13:30,41858.5625,1190.855185,27.075,-99
8/7/2014 14:00,41858.58333,1190.324933,27.075,-99
8/7/2014 14:30,41858.60417,1190.324933,27.075,-99
8/7/2014 15:00,41858.625,1189.611131,27.075,-99
8/7/2014 15:30,41858.64583,1189.79468,27.075,-99
8/7/2014 16:00,41858.66667,1189.437779,27.075,-99
8/7/2014 16:30,41858.6875,1189.611131,27.075,-99
8/7/2014 17:00,41858.70833,1189.437779,27.075,-99
8/7/2014 17:30,41858.72917,1189.080879,27.075,-99
8/7/2014 18:00,41858.75,1189.437779,27.075,-99
8/7/2014 18:30,41858.77083,1190.141384,27.075,-99
8/7/2014 19:00,41858.79167,1190.671636,27.075,-99
8/7/2014 19:30,41858.8125,1191.201889,27.075,-99
8/7/2014 20:00,41858.83333,1191.558789,27.075,-99
8/7/2014 20:30,41858.85417,1192.445942,27.075,-99
8/7/2014 21:00,41858.875,1192.619294,27.075,-99
8/7/2014 21:30,41858.89583,1192.802843,27.075,-99
8/7/2014 22:00,41858.91667,1192.976195,27.075,-99
8/7/2014 22:30,41858.9375,1193.159744,27.075,-99
8/7/2014 23:00,41858.95833,1192.802843,27.075,-99
8/7/2014 23:30,41858.97917,1192.089042,27.075,-99
8/8/2014 0:00,41859,1191.742338,27.075,-99
8/8/2014 0:30,41859.02083,1191.385437,27.075,-99
8/8/2014 1:00,41859.04167,1189.79468,27.075,-99
8/8/2014 1:30,41859.0625,1190.141384,27.075,-99
8/8/2014 2:00,41859.08333,1189.968032,27.075,-99
8/8/2014 2:30,41859.10417,1189.437779,27.075,-99
8/8/2014 3:00,41859.125,1189.437779,27.075,-99
8/8/2014 3:30,41859.14583,1189.080879,27.075,-99
8/8/2014 4:00,41859.16667,1188.907527,27.075,-99
8/8/2014 4:30,41859.1875,1188.723978,27.075,-99
8/8/2014 5:00,41859.20833,1188.907527,27.075,-99
8/8/2014 5:30,41859.22917,1189.437779,27.075,-99
8/8/2014 6:00,41859.25,1189.611131,27.075,-99
8/8/2014 6:30,41859.27083,1189.79468,27.075,-99
8/8/2014 7:00,41859.29167,1189.968032,27.075,-99
8/8/2014 7:30,41859.3125,1190.324933,27.075,-99
8/8/2014 8:00,41859.33333,1190.324933,27.075,-99
8/8/2014 8:30,41859.35417,1191.028537,27.075,-99
8/8/2014 9:00,41859.375,1190.855185,27.075,-99
8/8/2014 9:30,41859.39583,1191.028537,27.075,-99
8/8/2014 10:00,41859.41667,1210.882411,27.075,-99
8/8/2014 10:30,41859.4375,1215.491529,27.075,-99
8/8/2014 11:00,41859.45833,1217.449384,27.075,-99
8/8/2014 11:30,41859.47917,1216.378682,27.075,-99
8/8/2014 12:00,41859.5,1211.239312,27.075,-99
8/8/2014 12:30,41859.52083,1206.976898,27.075,-99
8/8/2014 13:00,41859.54167,1205.743042,27.075,-99
8/8/2014 13:30,41859.5625,1204.855889,27.075,-99
8/8/2014 14:00,41859.58333,1202.55133,27.075,-99
8/8/2014 14:30,41859.60417,1201.307276,27.075,-99
8/8/2014 15:00,41859.625,1203.611835,27.075,-99
8/8/2014 15:30,41859.64583,1203.785187,27.075,-99
8/8/2014 16:00,41859.66667,1203.254934,27.075,-99
8/8/2014 16:30,41859.6875,1201.837529,27.075,-99
8/8/2014 17:00,41859.70833,1200.950376,27.075,-99
8/8/2014 17:30,41859.72917,1200.246771,27.075,-99
8/8/2014 18:00,41859.75,1199.889871,27.075,-99
8/8/2014 18:30,41859.77083,1200.420123,27.075,-99
8/8/2014 19:00,41859.79167,1200.420123,27.075,-99
8/8/2014 19:30,41859.8125,1200.420123,27.075,-99
8/8/2014 20:00,41859.83333,1200.950376,27.075,-99
8/8/2014 20:30,41859.85417,1201.133924,27.075,-99
8/8/2014 21:00,41859.875,1201.664177,27.075,-99
8/8/2014 21:30,41859.89583,1201.664177,27.075,-99
8/8/2014 22:00,41859.91667,1202.367781,27.075,-99
8/8/2014 22:30,41859.9375,1202.55133,27.075,-99
8/8/2014 23:00,41859.95833,1203.081582,27.075,-99
8/8/2014 23:30,41859.97917,1202.724682,27.075,-99
8/9/2014 0:00,41860,1202.724682,27.075,-99
8/9/2014 0:30,41860.02083,1202.724682,27.075,-99
8/9/2014 1:00,41860.04167,1201.837529,27.075,-99
8/9/2014 1:30,41860.0625,1201.480628,27.075,-99
8/9/2014 2:00,41860.08333,1200.777024,27.075,-99
8/9/2014 2:30,41860.10417,1200.420123,27.075,-99
8/9/2014 3:00,41860.125,1200.246771,27.075,-99
8/9/2014 3:30,41860.14583,1196.881708,27.075,-99
8/9/2014 4:00,41860.16667,1199.716519,27.075,-99
8/9/2014 4:30,41860.1875,1199.889871,27.075,-99
8/9/2014 5:00,41860.20833,1200.063222,27.075,-99
8/9/2014 5:30,41860.22917,1200.420123,27.075,-99
8/9/2014 6:00,41860.25,1200.603672,27.075,-99
